"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000155085",505.200029310078,0.0105958471198348,0.123949386305769,0.927402346744248,0.960890233800932,"AK9","protein_coding"
"ENSG00000171848",51512.6129362721,0.017922946376918,0.173538496433707,0.927583433675706,0.961006280937143,"RRM2","protein_coding"
"ENSG00000159450",1.76058816794151,-0.015218288849916,0.356856702416709,0.927615979737061,0.961006280937143,"TCHH","protein_coding"
"ENSG00000108826",3497.61181632184,0.0105404278078155,0.116016024936846,0.927666351030241,0.961006280937143,"MRPL27","protein_coding"
"ENSG00000259347",0.774983689379427,-0.0169548716982505,0.374000664186202,0.927672393232977,0.961006280937143,"AC087482.1","lncRNA"
"ENSG00000225901",1.67557073912348,-0.0179654570246034,0.313030189132561,0.927688243258445,0.961006280937143,"MTND2P9","unprocessed_pseudogene"
"ENSG00000261204",0.324850846329914,0.0156792330915226,0.392234400797779,0.927688438406099,NA,"AC004449.1","lncRNA"
"ENSG00000180902",1153.57991855532,0.0120168297040512,0.141205192793904,0.927747771467783,0.961031918320442,"D2HGDH","protein_coding"
"ENSG00000255173",14.2329459050027,0.0154795278283812,0.193420381098646,0.927798880524971,0.961040834323156,"AP003068.3","lncRNA"
"ENSG00000266921",48.805687588314,0.0136140985572867,0.161963311131131,0.927825938666721,0.961040834323156,"AC006213.1","lncRNA"
"ENSG00000237027",1.69509184167187,-0.0157623160119267,0.348371784233678,0.927891301135584,0.961072510419764,"AL159174.1","lncRNA"
"ENSG00000258378",3.1344351637072,-0.0179543025793153,0.302464367141215,0.927970177083731,0.961118180335757,"AL139021.1","lncRNA"
"ENSG00000274051",0.904639345173824,0.0113466978138759,0.365967459735944,0.928005754871653,0.961119003696159,"AC005837.3","misc_RNA"
"ENSG00000230516",0.391049481531097,0.00119576802785693,0.391844534903521,0.928023821765662,NA,"AL589642.2","lncRNA"
"ENSG00000251379",0.332891860898891,-0.00140859279903709,0.391911885322591,0.928045237231539,NA,"AC099550.1","lncRNA"
"ENSG00000266522",1.01662462194371,-0.017968270688692,0.34572893101769,0.928067731499815,0.961123787411713,"AP005242.2","unprocessed_pseudogene"
"ENSG00000256975",2.19899097490783,0.017787204069312,0.320201926075274,0.9281365148559,0.961123787411713,"AC092821.2","processed_pseudogene"
"ENSG00000113240",592.660940406271,0.0122111304803259,0.140881283407511,0.928139560130117,0.961123787411713,"CLK4","protein_coding"
"ENSG00000181227",4.94095169341146,0.0177418917776598,0.246844669475571,0.928166448377763,0.961123787411713,"DLSTP1","processed_pseudogene"
"ENSG00000187796",3.453906764508,0.0168803255716575,0.340149545603365,0.928184288762362,0.961123787411713,"CARD9","protein_coding"
"ENSG00000183831",2.6451288127532,-0.0179347699865225,0.303153226442647,0.928288802759268,0.961195990326167,"ANKRD45","protein_coding"
"ENSG00000248909",1.30458960584578,0.0140119239854994,0.364435910709081,0.928346567390579,0.961219783045546,"HMGB1P21","processed_pseudogene"
"ENSG00000205060",10358.0685798096,0.00261160013198968,0.124226288355032,0.928411060476078,0.961250540432966,"SLC35B4","protein_coding"
"ENSG00000251972",0.31665873175979,0.00155354267939009,0.392050714850346,0.928581160018732,NA,"RNU6-123P","snRNA"
"ENSG00000171097",2.21821182448064,0.017297180107922,0.327082505483873,0.928634705009255,0.961446070246759,"KYAT1","protein_coding"
"ENSG00000215022",58.5242538338894,0.0164540653951719,0.212065000010818,0.928714129376027,0.961492275118711,"AL008729.1","lncRNA"
"ENSG00000196275",34.3973981375971,-0.0144229421882815,0.183146491318278,0.928865053970689,0.961612497520441,"GTF2IRD2","protein_coding"
"ENSG00000284735",0.307691584138806,0.00642110447420173,0.39220077261257,0.92889120142719,NA,"AL139424.3","lncRNA"
"ENSG00000260796",1.17793503329036,-0.0165581862984062,0.351494327772347,0.928945096578173,0.961635896601708,"AC145285.3","lncRNA"
"ENSG00000187288",2.72961441887264,-0.0173569318014668,0.315249952570253,0.928960874476414,0.961635896601708,"CIDEC","protein_coding"
"ENSG00000270562",1.13585231800401,0.0153018565217445,0.34444229883571,0.928992060794947,0.961635896601708,"AC097634.1","lncRNA"
"ENSG00000286378",0.328931644609982,0.000720060288191944,0.392166917200566,0.928996068053141,NA,"AL713852.2","lncRNA"
"ENSG00000100721",0.485799936382448,0.00765669683073208,0.38235261069914,0.929049531274935,NA,"TCL1A","protein_coding"
"ENSG00000134202",1397.38390662246,-0.0163627109463348,0.234391547901494,0.929086084436476,0.961697197420817,"GSTM3","protein_coding"
"ENSG00000171551",0.319479319877999,0.00880235666488319,0.392325624672953,0.929091759866103,NA,"ECEL1","protein_coding"
"ENSG00000261320",0.300133775525498,0.00368753934063631,0.392258337499488,0.929158780951498,NA,"AC009061.1","lncRNA"
"ENSG00000162601",2524.46521945557,-0.0152494643980841,0.158569501046863,0.929259701780384,0.961840878019013,"MYSM1","protein_coding"
"ENSG00000270923",0.319818627975478,0.00631110746756815,0.392335810037006,0.929293006215519,NA,"TAS2R6P","processed_pseudogene"
"ENSG00000219703",0.318629214555262,0.00399843310984042,0.392294849255443,0.929332336978238,NA,"RAP1BP3","processed_pseudogene"
"ENSG00000103196",11.5006500335173,-0.0164579729461771,0.225952885279143,0.929355027709925,0.961880141295911,"CRISPLD2","protein_coding"
"ENSG00000285777",0.3165739696573,0.00310288249138825,0.392306377666699,0.92940060395297,NA,"AL139142.2","protein_coding"
"ENSG00000258711",1.25835231488594,0.0159498357949052,0.341467258214007,0.929404284150719,0.961880141295911,"AL358334.2","lncRNA"
"ENSG00000179580",0.819863706017063,-0.017310609342911,0.366914491329065,0.929412072784421,0.961880141295911,"RNF151","protein_coding"
"ENSG00000021852",0.308320257014269,0.00778917877610714,0.39239703941454,0.929455841670777,NA,"C8B","protein_coding"
"ENSG00000259865",97.4199840924236,-0.0155970619005482,0.210273854799331,0.929470649665829,0.961880141295911,"AL390728.5","lncRNA"
"ENSG00000229237",5.54512991751132,0.0173079418429042,0.245818270603455,0.929510122749744,0.961880141295911,"HMGN1P37","processed_pseudogene"
"ENSG00000124523",1435.17767122218,-0.00869273860114394,0.101233472593188,0.929543491057907,0.961880141295911,"SIRT5","protein_coding"
"ENSG00000186940",40.4484780235718,0.0135588758514226,0.166377456313434,0.929593324336909,0.961880141295911,"CHCHD2P9","processed_pseudogene"
"ENSG00000228393",55.5144574445223,0.011035124289909,0.127628759799204,0.929602193048264,0.961880141295911,"LINC01004","lncRNA"
"ENSG00000092470",2513.85926715524,-0.0141214557634531,0.174014588295293,0.929610928391261,0.961880141295911,"WDR76","protein_coding"
"ENSG00000279834",0.309856478748385,0.014995210994954,0.392760174330802,0.929626621444952,NA,"AC068870.3","TEC"
"ENSG00000225214",0.306174472027484,0.0104905715290046,0.39257833531626,0.929745638047079,NA,"AC079790.1","lncRNA"
"ENSG00000177427",793.486969796236,0.00618781939219509,0.0700935009789024,0.929757446283665,0.961962799161772,"MIEF2","protein_coding"
"ENSG00000257027",148.346440510701,-0.0123404159941408,0.153728293372856,0.929778490371195,0.961962799161772,"AC010186.3","lncRNA"
"ENSG00000287222",177.267675020522,0.00965561762217482,0.114041928080455,0.929795253329929,0.961962799161772,"AC234917.3","lncRNA"
"ENSG00000286284",0.296708171632571,0.00347888121064619,0.392438599362856,0.929859851745268,NA,"AL590681.1","lncRNA"
"ENSG00000252690",11.6833133815777,0.0180518692078216,0.273951182085685,0.929904710654509,0.962040022644254,"AC105339.2","lncRNA"
"ENSG00000138778",1186.22060681202,0.0180946627671241,0.323224045312453,0.930141581980443,0.962249052537761,"CENPE","protein_coding"
"ENSG00000228184",0.287396487710126,0.00695466601593484,0.392592771273798,0.930194246465103,NA,"SNX19P1","processed_pseudogene"
"ENSG00000286313",6.20647662060244,-0.0172346500088581,0.259741595359175,0.930213357531976,0.962287278474171,"AL360178.1","lncRNA"
"ENSG00000241535",0.41756581605708,0.003488183006369,0.389382541073878,0.930235799631477,NA,"CBX5P1","processed_pseudogene"
"ENSG00000207191",0.29135063362328,0.0108229621091695,0.392742984381097,0.930263981490797,NA,"SNORD116-5","snoRNA"
"ENSG00000149292",448.366258275333,0.00918175230702069,0.107825519821728,0.930435755782056,0.962481311911118,"TTC12","protein_coding"
"ENSG00000213853",2005.13385126669,-0.00813905075081396,0.0971260361606194,0.930699029150532,0.96264364582702,"EMP2","protein_coding"
"ENSG00000197713",9401.18490825221,0.00557143990884501,0.104585576584183,0.930703112773955,0.96264364582702,"RPE","protein_coding"
"ENSG00000214100",1.87415007583559,-0.0159330489164066,0.338867117421154,0.930758261280518,0.96264364582702,"PLAC9P1","transcribed_unprocessed_pseudogene"
"ENSG00000101115",0.553281300284876,-0.0142506762674948,0.389739965617028,0.93078271384,0.96264364582702,"SALL4","protein_coding"
"ENSG00000133740",289.648496940897,0.0121117365177783,0.146341835424875,0.930792567578196,0.96264364582702,"E2F5","protein_coding"
"ENSG00000159433",198.431984759185,0.0180218734827601,0.289338483367493,0.930801712840414,0.96264364582702,"STARD9","protein_coding"
"ENSG00000224224",0.52891838522623,-0.0189584533515088,0.377454585096608,0.930873563828592,NA,"HAUS1P2","processed_pseudogene"
"ENSG00000010322",2222.10888105992,-0.0153135300960069,0.161869660785006,0.930883847485604,0.962692558618295,"NISCH","protein_coding"
"ENSG00000258476",0.669986419199119,0.0157617601288743,0.379945781105714,0.931036094612794,0.962813973291194,"LINC02207","lncRNA"
"ENSG00000119865",6254.90468671617,0.0094481579323571,0.112488619059124,0.931275854906176,0.963019674158363,"CNRIP1","protein_coding"
"ENSG00000270083",11.4003497052632,-0.0167885843912635,0.254204783826638,0.931423998941355,0.963019674158363,"AL021878.2","lncRNA"
"ENSG00000287002",0.558738447161564,0.00595529835473199,0.382832908871092,0.93144332973863,0.963019674158363,"AL589644.1","unprocessed_pseudogene"
"ENSG00000183638",1.39821243215826,-0.0126053961105917,0.373140388046216,0.931454518092114,0.963019674158363,"RP1L1","protein_coding"
"ENSG00000279590",1.04289502656257,-0.0153036576999781,0.366892916484645,0.93145584950582,0.963019674158363,"AC005786.4","TEC"
"ENSG00000254744",2.51860957605061,-0.0165157179872678,0.325261912263982,0.931522424402559,0.963019674158363,"AC084855.1","lncRNA"
"ENSG00000263050",1.08362379148755,-0.011773577760308,0.363725762844478,0.931523582532874,0.963019674158363,"AC090617.5","lncRNA"
"ENSG00000267544",0.626380089135336,-0.0192534678400873,0.366748167214275,0.931538193771517,0.963019674158363,"HIKESHIP2","processed_pseudogene"
"ENSG00000224888",12.6656927454111,-0.0166397514833267,0.248451039971116,0.931548670765014,0.963019674158363,"AC138028.2","lncRNA"
"ENSG00000124251",0.728059055510579,-0.0178105040094982,0.365979110872709,0.931690620508684,0.963130386303628,"TP53TG5","protein_coding"
"ENSG00000284954",10.9552188690526,0.0161962138141711,0.227521110269228,0.931778886122924,0.963185596548899,"AL662884.3","lncRNA"
"ENSG00000229207",0.489505592444943,-0.0236903975225808,0.374599104090306,0.93179218152318,NA,"SERPINH1P1","processed_pseudogene"
"ENSG00000146352",110.122488119846,-0.0152082846860076,0.198330918729538,0.931844166077541,0.963185908013508,"CLVS2","protein_coding"
"ENSG00000256209",1.0684480011919,0.012342795034061,0.362321222943276,0.931848902682582,0.963185908013508,"AC073578.1","lncRNA"
"ENSG00000242593",0.617307441240666,-0.00711244338276553,0.37399853633999,0.932292833314501,0.963608721857795,"AC006148.1","lncRNA"
"ENSG00000225849",1.49912312944451,0.0128635758087147,0.369708158798364,0.932333810474758,0.96361503089727,"MKRN7P","transcribed_processed_pseudogene"
"ENSG00000227242",0.766271350486595,-0.0179283193303679,0.361571012957155,0.932422929754014,0.963671094964202,"AC244394.2","unprocessed_pseudogene"
"ENSG00000233594",5.97131305140414,-0.0155671949313274,0.221766116676246,0.932509463988258,0.963724483260034,"BTF3P5","processed_pseudogene"
"ENSG00000248383",1.59651561244476,0.0141190153862684,0.358130839522353,0.932598034115881,0.963757936911719,"PCDHAC1","protein_coding"
"ENSG00000179477",3.21210266918263,0.0167604137841679,0.319524727212169,0.932611590731126,0.963757936911719,"ALOX12B","protein_coding"
"ENSG00000272824",0.992714013836746,-0.00255311104178312,0.373236182489618,0.932725524332179,0.963834211692491,"AC245100.5","lncRNA"
"ENSG00000182459",19.5131116451069,-0.0161955126055912,0.245373015008956,0.932755162668967,0.963834211692491,"TEX19","protein_coding"
"ENSG00000258256",0.622618035113322,0.0071101480124201,0.371069985103119,0.932970309640951,0.964020477002422,"AC011773.3","lncRNA"
"ENSG00000169418",1.44282990958572,0.0146738273878336,0.351828211568363,0.933053227736503,0.964070103908127,"NPR1","protein_coding"
"ENSG00000253544",0.681120499317661,0.00844865688602521,0.3830552604773,0.933137158118531,0.96412077300072,"C1GALT1P3","processed_pseudogene"
"ENSG00000067992",4739.15881073957,-0.00575989196083057,0.0704428821081358,0.933235825460328,0.964186664016443,"PDK3","protein_coding"
"ENSG00000125503",3946.76864082041,0.00913210768259307,0.137806121945361,0.933391608708242,0.964311558058257,"PPP1R12C","protein_coding"
"ENSG00000230124",2586.38232711893,0.00591799481812613,0.0658191131227491,0.933524481946314,0.96441277470896,"ACBD6","protein_coding"
"ENSG00000259358",2.86112646147131,-0.0166819268514873,0.275175807926535,0.933701914789866,0.964560016056288,"DEPDC1P1","processed_pseudogene"
"ENSG00000084072",4815.05527657324,-0.00549504439609034,0.0906630809457419,0.93374837337462,0.96457194859948,"PPIE","protein_coding"
"ENSG00000234141",2.99595237568745,-0.0165313537825015,0.303092113981247,0.933866594039107,0.964653720894231,"AC006042.3","lncRNA"
"ENSG00000263126",1.08782733611786,0.0104408428526134,0.373536422195309,0.933904933691658,0.964653720894231,"AC040162.3","lncRNA"
"ENSG00000223829",1.04626242777787,0.0121306753118413,0.358559324335634,0.933932264814797,0.964653720894231,"AC004870.2","lncRNA"
"ENSG00000214832",3.51251723515214,-0.0165407401965178,0.269979116251894,0.934016297754315,0.964704457053312,"UPF3AP2","transcribed_processed_pseudogene"
"ENSG00000272426",4.79412409701173,-0.015692226506458,0.236917638949898,0.934393562248663,0.965049703994677,"BX284668.5","lncRNA"
"ENSG00000124356",7417.33170704902,-0.00714664412945343,0.0768790375304373,0.934420412216907,0.965049703994677,"STAMBP","protein_coding"
"ENSG00000136943",1514.00463570696,0.0107579003492688,0.136924968400741,0.934519580000345,0.965116050028761,"CTSV","protein_coding"
"ENSG00000126856",6696.5172840133,0.00818183353340106,0.0971954210291183,0.934601206231279,0.965164275912199,"PRDM7","protein_coding"
"ENSG00000243830",2.73666496304186,-0.0163660851395404,0.296468802524459,0.934638835991414,0.96516706465785,"AC092865.1","processed_pseudogene"
"ENSG00000146242",198.120514607936,0.0140472766710042,0.190300616007267,0.934725472972327,0.965172292218517,"TPBG","protein_coding"
"ENSG00000271976",163.422519730844,0.010899327407986,0.1399066407175,0.934746207800978,0.965172292218517,"AC012467.2","lncRNA"
"ENSG00000225423",0.66836703201337,-0.00934880815324474,0.368710892050608,0.934750596684171,0.965172292218517,"TNPO1P1","processed_pseudogene"
"ENSG00000187959",4.85011924944801,-0.0163658364703482,0.278028657824879,0.934786220364484,0.965172292218517,"CPSF4L","protein_coding"
"ENSG00000196922",1458.05616264324,-0.0103035150078095,0.139361595133095,0.934818545767378,0.965172292218517,"ZNF252P","transcribed_unprocessed_pseudogene"
"ENSG00000145779",658.744807022205,-0.0106324178774998,0.143532065904897,0.934943911250212,0.965225362047948,"TNFAIP8","protein_coding"
"ENSG00000118482",3040.19205017773,0.0152046901071311,0.211018969477068,0.934984936828387,0.965225362047948,"PHF3","protein_coding"
"ENSG00000247498",1.25774351520437,0.0139496077669703,0.348884407723081,0.934999754326494,0.965225362047948,"GPRC5D-AS1","lncRNA"
"ENSG00000106665",1668.6428211316,0.0162243372319279,0.230805131466592,0.935068266973016,0.965225362047948,"CLIP2","protein_coding"
"ENSG00000197647",131.580992194651,0.012312536264039,0.16213198699046,0.935069633981131,0.965225362047948,"ZNF433","protein_coding"
"ENSG00000226245",0.69572619658047,0.00816557142274092,0.365581343259295,0.935079535200547,0.965225362047948,"ZNF32-AS1","lncRNA"
"ENSG00000103222",4027.47991896277,-0.00835517459709448,0.111437589749185,0.935183542587151,0.965296662262538,"ABCC1","protein_coding"
"ENSG00000232346",41.502794406603,0.0127407815034791,0.169958437125459,0.93536720402552,0.965450173009344,"Z74021.1","processed_pseudogene"
"ENSG00000279924",0.716895897021901,0.00657667822668435,0.379991157192767,0.935423292926593,0.965472001723726,"AL356585.4","unprocessed_pseudogene"
"ENSG00000259033",16.3421313827024,-0.0158427767854609,0.261068400456004,0.935571976189033,0.965527271864695,"AL356804.1","lncRNA"
"ENSG00000242169",1.31413343864655,0.0148824979592707,0.336040516561558,0.935574762335928,0.965527271864695,"AC093789.1","processed_pseudogene"
"ENSG00000232713",1.98431081127712,-0.0144655825495517,0.343530266920813,0.9355816699543,0.965527271864695,"RPS12P3","processed_pseudogene"
"ENSG00000232474",1.0490522569178,0.0112703542206469,0.363698949679338,0.935617253354993,0.965527933399506,"NCKAP5-IT1","lncRNA"
"ENSG00000270228",1.54208757130516,-0.0144621488971217,0.343652273392231,0.93582634826161,0.965707646680539,"AC079880.1","processed_pseudogene"
"ENSG00000100288",11.4040358469545,0.0154074429773734,0.336717601081748,0.93599524474997,0.965845866118872,"CHKB","protein_coding"
"ENSG00000116096",5669.21765708949,0.00853288055471142,0.125771135364809,0.936041930003965,0.965851543554648,"SPR","protein_coding"
"ENSG00000127329",85.6923621750364,-0.012222150624774,0.170677504587663,0.936070654907117,0.965851543554648,"PTPRB","protein_coding"
"ENSG00000131652",1632.95638758056,0.00795900398341993,0.101010689246782,0.936261579061148,0.96601246975907,"THOC6","protein_coding"
"ENSG00000147234",8.93629757576541,-0.0142715711336152,0.33914008058183,0.936360835985342,0.966050823484024,"FRMPD3","protein_coding"
"ENSG00000128923",4430.86063743015,-0.00953663656631868,0.128914647972894,0.936385762850198,0.966050823484024,"MINDY2","protein_coding"
"ENSG00000270117",0.610838323863444,-0.0179769480663144,0.36962794422954,0.936403635502175,0.966050823484024,"AP000769.2","lncRNA"
"ENSG00000280384",0.468143532771811,-0.0125298397278335,0.389749053283054,0.936430287636245,NA,"FP325332.1","lncRNA"
"ENSG00000286763",2.16961271879564,-0.0148342943108716,0.335685052924001,0.936499024196358,0.966113161717146,"AC012533.1","lncRNA"
"ENSG00000164978",1062.51474463049,-0.0085655482122551,0.11490588077237,0.936548337298478,0.96612796446769,"NUDT2","protein_coding"
"ENSG00000271964",3.42298423675558,0.0162017163709969,0.298529975089617,0.936595346881251,0.966140389928799,"AC090948.1","lncRNA"
"ENSG00000213108",1.16804992472739,-0.0127786618179959,0.350204913119313,0.936703742578405,0.966171534652793,"BTF3L4P3","processed_pseudogene"
"ENSG00000238132",0.756069743722057,0.0149452674116238,0.371065479359148,0.936710184229121,0.966171534652793,"CASC4P1","processed_pseudogene"
"ENSG00000225559",0.951648223029249,0.00960955157982,0.369324050294859,0.936730436209769,0.966171534652793,"AC083867.2","lncRNA"
"ENSG00000083444",51221.240182623,-0.0102108793271323,0.142168333300705,0.936818084235395,0.966225870762287,"PLOD1","protein_coding"
"ENSG00000126778",926.125456364028,0.00649730877589208,0.0825550658631894,0.936924725951353,0.966252216229009,"SIX1","protein_coding"
"ENSG00000007047",2044.62551933622,0.0089987913489575,0.11641975211472,0.936948102151169,0.966252216229009,"MARK4","protein_coding"
"ENSG00000235530",14.2369841140872,-0.0132042176972041,0.191788472471369,0.936955147853039,0.966252216229009,"AC087294.1","lncRNA"
"ENSG00000138698",4600.23869780404,-0.00743438847112669,0.0995262340914125,0.937027015644377,0.966252216229009,"RAP1GDS1","protein_coding"
"ENSG00000231333",0.610229405871894,-0.0186719294407364,0.364017191568872,0.937054969123419,0.966252216229009,"RPL34P6","processed_pseudogene"
"ENSG00000275383",0.577207549223752,0.00514002906701418,0.379587487760617,0.937068746518091,0.966252216229009,"AC126773.6","lncRNA"
"ENSG00000287599",1.13021625950965,0.017402982238232,0.361969773120927,0.937088408023486,0.966252216229009,"AL157813.2","lncRNA"
"ENSG00000261829",0.345805223753176,-0.00554674075948654,0.39446436199951,0.937135906723768,NA,"AC009407.1","lncRNA"
"ENSG00000259941",3.31063090739276,-0.0155452981573894,0.31104417707136,0.937170962064941,0.966301280785793,"AC084782.1","lncRNA"
"ENSG00000256120",0.310693687968585,0.0045267195134243,0.394456562835512,0.937204353082161,NA,"SOX5-AS1","lncRNA"
"ENSG00000260510",0.309686469893464,0.00483310420415518,0.394475619204457,0.937237583303952,NA,"AC004381.1","lncRNA"
"ENSG00000213741",8124.09934926668,0.00471389440965222,0.139864883529236,0.93723857202498,0.966334933663965,"RPS29","protein_coding"
"ENSG00000140367",4739.22984314623,0.00864108486780072,0.121170567751866,0.937302127937287,0.966338823014098,"UBE2Q2","protein_coding"
"ENSG00000206145",0.33975646267984,-0.00459308527046779,0.394502925769418,0.937310374741441,NA,"P2RX6P","transcribed_unprocessed_pseudogene"
"ENSG00000161533",4131.10901219843,-0.00463604573434153,0.0787179761947267,0.937312287725241,0.966338823014098,"ACOX1","protein_coding"
"ENSG00000271142",1.82838941166507,-0.0145180242174538,0.337585463923153,0.937394279999067,0.966387297874649,"YWHAQP7","processed_pseudogene"
"ENSG00000216937",313.934695448311,-0.00829078796686335,0.111546034922018,0.937477048115764,0.966436568927578,"CCDC7","protein_coding"
"ENSG00000253305",47.2946149880166,0.0128260041923799,0.178939653660176,0.937552760371268,0.96647856275243,"PCDHGB6","protein_coding"
"ENSG00000110844",741.690685111027,0.0132616547249124,0.182080163144766,0.937721871166859,0.96657536189686,"PRPF40B","protein_coding"
"ENSG00000206127",1.23596489987724,-0.013283428411573,0.364058996323284,0.937737145360371,0.96657536189686,"GOLGA8O","protein_coding"
"ENSG00000279759",5.0533284324407,-0.0139003824349056,0.344789840801032,0.937751603276311,0.96657536189686,"AC118344.2","TEC"
"ENSG00000113163",7815.4596669379,0.0017942299924852,0.101595387354319,0.93786458381039,0.966655756643242,"CERT1","protein_coding"
"ENSG00000106392",5399.17077012545,-0.00868170404931968,0.107018881265373,0.937957791852193,0.966685249627046,"C1GALT1","protein_coding"
"ENSG00000110583",1585.82338017737,0.0104975086571852,0.141158637533242,0.937963166898911,0.966685249627046,"NAA40","protein_coding"
"ENSG00000169918",199.198124653767,-0.0129948935767665,0.178054992140427,0.938118406822101,0.966809183101159,"OTUD7A","protein_coding"
"ENSG00000236069",0.598955754519148,-0.0164802000557971,0.376129783241502,0.938204119274947,0.966861456152065,"AL136987.1","lncRNA"
"ENSG00000249006",0.29177052114742,0.00900800160679376,0.394859959043827,0.93826044546202,NA,"AL136360.1","processed_pseudogene"
"ENSG00000243648",1.24637646032362,-0.0150472670646708,0.334879541665079,0.938264978795996,0.966888114197471,"AC109454.1","processed_pseudogene"
"ENSG00000115947",3515.50929706691,-0.00790797264253607,0.114285780540814,0.938410065272727,0.966981656684116,"ORC4","protein_coding"
"ENSG00000129195",3336.65903365185,-0.0123192072755848,0.134792711528347,0.938425742097613,0.966981656684116,"PIMREG","protein_coding"
"ENSG00000270558",7.73953863547513,-0.0151966507254907,0.259864858662605,0.938549193678934,0.967072801571253,"AC025449.1","processed_pseudogene"
"ENSG00000264610",0.602145154222588,-0.0164198105523377,0.375939828554999,0.938653269337604,0.967123517761796,"MIR4685","miRNA"
"ENSG00000147130",3446.51452929466,0.00450283238357382,0.105031884810219,0.938668414260771,0.967123517761796,"ZMYM3","protein_coding"
"ENSG00000000460",3279.94664620265,0.00791682670048724,0.134492550854582,0.938834375187302,0.967258443518849,"C1orf112","protein_coding"
"ENSG00000230834",9.15841734987999,-0.0101155919238223,0.375742387419004,0.938973741645139,0.967321157055556,"AC068580.2","lncRNA"
"ENSG00000276180",15.9386208976406,0.0150290599771727,0.240437610013522,0.93898602895552,0.967321157055556,"H4C9","protein_coding"
"ENSG00000042832",3.04231773626688,-0.0143620537435577,0.330509206377694,0.939039834531927,0.967321157055556,"TG","protein_coding"
"ENSG00000285870",1.56465633000313,0.0152068159364441,0.31385794203725,0.939050040670833,0.967321157055556,"AC012673.1","lncRNA"
"ENSG00000285679",63.1209729978183,0.00954025320660772,0.130584098830408,0.939084282519687,0.967321157055556,"AC079142.1","lncRNA"
"ENSG00000287234",1.40630590913582,0.0142275462681721,0.338806431264419,0.93910762110456,0.967321157055556,"AL592211.2","lncRNA"
"ENSG00000233981",0.795564271540045,-0.0162049827996386,0.360024391543819,0.939193496323418,0.967321157055556,"AL022396.1","lncRNA"
"ENSG00000105671",5952.7127059005,0.00552268936438586,0.0747030427607762,0.939221241932996,0.967321157055556,"DDX49","protein_coding"
"ENSG00000236090",23.8295516916237,0.0113790417144281,0.161038176433186,0.939262675080734,0.967321157055556,"LDHAP3","processed_pseudogene"
"ENSG00000065675",0.802662095199908,-0.012967886296129,0.381842501180991,0.939282595470208,0.967321157055556,"PRKCQ","protein_coding"
"ENSG00000217716",12.985527482503,-0.013295140348608,0.206233986138217,0.93936548908393,0.967321157055556,"RPS10P3","processed_pseudogene"
"ENSG00000230082",171.692842328123,-0.0144057407790755,0.216485658724976,0.939368274269987,0.967321157055556,"PRRT3-AS1","lncRNA"
"ENSG00000240770",4.85454144459317,0.0153813066496987,0.310088394946593,0.939380685006728,0.967321157055556,"C21orf91-OT1","lncRNA"
"ENSG00000188021",3337.73313043215,0.00659818042497014,0.0891153245864074,0.93942743141758,0.967321157055556,"UBQLN2","protein_coding"
"ENSG00000091536",1.27694802524286,-0.0129034843232866,0.362506706080571,0.93943869844285,0.967321157055556,"MYO15A","protein_coding"
"ENSG00000226438",0.911007765825716,-0.0148378658638629,0.363996057761284,0.939455362288032,0.967321157055556,"AL442071.1","lncRNA"
"ENSG00000164011",649.821662223958,-0.00380623104183679,0.060793507220618,0.939536342047178,0.967368491390529,"ZNF691","protein_coding"
"ENSG00000165030",1220.97399434343,0.010051147385826,0.136603957780731,0.939676172443309,0.96747641392628,"NFIL3","protein_coding"
"ENSG00000131828",10094.0815959946,-0.00330988063919066,0.0592122744206273,0.940057587484347,0.967785390365835,"PDHA1","protein_coding"
"ENSG00000236618",359.788074521059,-0.00895184072670838,0.127380298478664,0.940068035269429,0.967785390365835,"PITPNA-AS1","lncRNA"
"ENSG00000159592",7383.69748659511,0.00526236054742384,0.0775558917425042,0.940134536022051,0.967785390365835,"GPBP1L1","protein_coding"
"ENSG00000171595",0.674192676132123,-0.0164123552616912,0.369249064361528,0.94014629774336,0.967785390365835,"DNAI2","protein_coding"
"ENSG00000179456",1371.94895974543,0.00785554442569404,0.107958979813799,0.940151390908733,0.967785390365835,"ZBTB18","protein_coding"
"ENSG00000258761",0.885289309597769,-0.0153579074515361,0.359310748276198,0.94028169917546,0.967857993182769,"AC116903.1","lncRNA"
"ENSG00000185736",1.33248826874944,0.011592899709393,0.365540339363583,0.940291974051514,0.967857993182769,"ADARB2","protein_coding"
"ENSG00000137812",1595.33402175037,-0.0139282116286746,0.225720518905154,0.940339945770362,0.967871317199085,"KNL1","protein_coding"
"ENSG00000179476",206.003379364272,-0.0077748675912183,0.111600625859337,0.940547857587031,0.967997091020155,"C14orf28","protein_coding"
"ENSG00000198826",6267.32332045353,-0.00997817571423067,0.137154377254,0.940588751380887,0.967997091020155,"ARHGAP11A","protein_coding"
"ENSG00000146856",192.450172938787,-0.00645805609020255,0.090068005598419,0.94063179023348,0.967997091020155,"AGBL3","protein_coding"
"ENSG00000159256",3605.63130982048,-0.00428109926488194,0.0588261664656413,0.940660653662345,0.967997091020155,"MORC3","protein_coding"
"ENSG00000249459",67.2384972254771,0.00818762911119778,0.112370569225059,0.940666292538848,0.967997091020155,"ZNF286B","transcribed_unprocessed_pseudogene"
